# ASIC configuration for the measurements:
# ------------------------------------------------------------------------------
# Mode = 001
# Bias = 0101
# CSArefs = 011
# Shaper = 101
# Leakage mask = 00000000000000000000000000000000
# Discr. enable mask = 00000000000000000000000000000000
# Calibration mask = 11111111111111111111111111111111
# Threshold = 128
# FineTHR[0] = 011
# FineTHR[1] = 011
# FineTHR[2] = 011
# FineTHR[3] = 011
# FineTHR[4] = 011
# FineTHR[5] = 011
# FineTHR[6] = 011
# FineTHR[7] = 011
# FineTHR[8] = 011
# FineTHR[9] = 011
# FineTHR[10] = 011
# FineTHR[11] = 011
# FineTHR[12] = 011
# FineTHR[13] = 011
# FineTHR[14] = 011
# FineTHR[15] = 011
# FineTHR[16] = 011
# FineTHR[17] = 011
# FineTHR[18] = 011
# FineTHR[19] = 011
# FineTHR[20] = 011
# FineTHR[21] = 011
# FineTHR[22] = 011
# FineTHR[23] = 011
# FineTHR[24] = 011
# FineTHR[25] = 011
# FineTHR[26] = 011
# FineTHR[27] = 011
# FineTHR[28] = 011
# FineTHR[29] = 011
# FineTHR[30] = 011
# FineTHR[31] = 011
# ------------------------------------------------------------------------------
# Event data block #1
# Delay	DAC	Type	CH#	Value
50	1000	00	11	565
50	1000	00	12	525
50	1000	00	13	629
50	1000	00	14	612
50	1000	00	15	544
50	1000	00	16	578
50	1000	00	17	629
50	1000	00	18	552
50	1000	00	19	571
50	1000	00	20	609
50	1000	00	21	528
50	1000	00	22	537
50	1000	00	23	548
50	1000	00	24	545
50	1000	00	25	654
50	1000	00	26	564
50	1000	00	27	578
50	1000	00	28	613
50	1000	00	29	538
50	1000	00	30	609
50	1000	10	31	599
50	1000	00	0	561
50	1000	00	1	597
50	1000	00	2	542
50	1000	00	3	612
50	1000	00	4	593
50	1000	00	5	605
50	1000	00	6	570
50	1000	00	7	511
50	1000	00	8	533
50	1000	00	9	606
50	1000	00	10	534
50	1000	00	11	566
50	1000	00	12	522
50	1000	00	13	628
50	1000	00	14	609
50	1000	00	15	542
50	1000	00	16	582
50	1000	00	17	631
50	1000	00	18	553
50	1000	00	19	573
50	1000	00	20	609
50	1000	00	21	534
50	1000	00	22	539
50	1000	00	23	556
50	1000	00	24	549
50	1000	00	25	654
50	1000	00	26	567
50	1000	00	27	581
50	1000	00	28	616
50	1000	00	29	544
50	1000	00	30	614
50	1000	10	31	598
50	1000	00	0	559
50	1000	00	1	596
50	1000	00	2	544
50	1000	00	3	610
50	1000	00	4	590
50	1000	00	5	605
50	1000	00	6	568
50	1000	00	7	490
50	1000	00	8	534
50	1000	00	9	605
50	1000	00	10	533
50	1000	00	11	564
50	1000	00	12	525
50	1000	00	13	625
50	1000	00	14	610
50	1000	00	15	541
50	1000	00	16	580
50	1000	00	17	628
50	1000	00	18	554
50	1000	00	19	573
50	1000	00	20	608
50	1000	00	21	529
50	1000	00	22	534
50	1000	00	23	550
50	1000	00	24	546
50	1000	00	25	657
50	1000	00	26	565
50	1000	00	27	580
50	1000	00	28	613
50	1000	00	29	542
50	1000	00	30	614
50	1000	10	31	600
50	1000	00	0	558
50	1000	00	1	593
50	1000	00	2	542
50	1000	00	3	606
50	1000	00	4	588
50	1000	00	5	601
50	1000	00	6	568
50	1000	00	7	605
50	1000	00	8	531
50	1000	00	9	603
50	1000	00	10	533
50	1000	00	11	565
50	1000	00	12	520
50	1000	00	13	627
50	1000	00	14	610
50	1000	00	15	541
50	1000	00	16	577
50	1000	00	17	628
50	1000	00	18	552
50	1000	00	19	570
50	1000	00	20	606
50	1000	00	21	530
50	1000	00	22	532
50	1000	00	23	554
50	1000	00	24	542
50	1000	00	25	658
50	1000	00	26	566
50	1000	00	27	581
50	1000	00	28	613
50	1000	00	29	542
50	1000	00	30	612
50	1000	10	31	597
50	1000	00	0	561
50	1000	00	1	593
50	1000	00	2	542
50	1000	00	3	613
50	1000	00	4	591
50	1000	00	5	602
50	1000	00	6	573
50	1000	00	7	508
50	1000	00	8	537
50	1000	00	9	609
50	1000	00	10	538
50	1000	00	11	570
50	1000	00	12	525
50	1000	00	13	631
50	1000	00	14	614
50	1000	00	15	548
50	1000	00	16	580
50	1000	00	17	631
50	1000	00	18	557
50	1000	00	19	577
50	1000	00	20	607
50	1000	00	21	532
50	1000	00	22	538
50	1000	00	23	552
50	1000	00	24	547
50	1000	00	25	654
50	1000	00	26	567
50	1000	00	27	580
50	1000	00	28	613
50	1000	00	29	539
50	1000	00	30	612
50	1000	10	31	597
50	1000	00	0	557
50	1000	00	1	597
50	1000	00	2	545
50	1000	00	3	610
50	1000	00	4	594
50	1000	00	5	602
50	1000	00	6	569
50	1000	00	7	473
50	1000	00	8	537
50	1000	00	9	609
50	1000	00	10	533
50	1000	00	11	567
50	1000	00	12	525
50	1000	00	13	629
50	1000	00	14	613
50	1000	00	15	545
50	1000	00	16	579
50	1000	00	17	627
50	1000	00	18	553
50	1000	00	19	572
50	1000	00	20	608
50	1000	00	21	530
50	1000	00	22	536
50	1000	00	23	554
50	1000	00	24	544
50	1000	00	25	654
50	1000	00	26	564
50	1000	00	27	582
50	1000	00	28	614
50	1000	00	29	541
50	1000	00	30	613
50	1000	10	31	594
50	1000	00	0	560
50	1000	00	1	594
50	1000	00	2	543
50	1000	00	3	610
50	1000	00	4	592
50	1000	00	5	602
50	1000	00	6	567
50	1000	00	7	534
50	1000	00	8	537
50	1000	00	9	612
50	1000	00	10	538
50	1000	00	11	569
50	1000	00	12	529
50	1000	00	13	631
50	1000	00	14	616
50	1000	00	15	549
50	1000	00	16	577
50	1000	00	17	630
50	1000	00	18	552
50	1000	00	19	571
50	1000	00	20	610
50	1000	00	21	531
50	1000	00	22	537
50	1000	00	23	550
50	1000	00	24	545
50	1000	00	25	656
50	1000	00	26	565
50	1000	00	27	581
50	1000	00	28	609
50	1000	00	29	542
50	1000	00	30	616
50	1000	10	31	597
50	1000	00	0	560
50	1000	00	1	594
50	1000	00	2	543
50	1000	00	3	608
50	1000	00	4	591
50	1000	00	5	602
50	1000	00	6	566
50	1000	00	7	555
50	1000	00	8	530
50	1000	00	9	604
50	1000	00	10	530
50	1000	00	11	561
50	1000	00	12	521
50	1000	00	13	623
50	1000	00	14	604
50	1000	00	15	536
50	1000	00	16	580
50	1000	00	17	629
50	1000	00	18	556
50	1000	00	19	572
50	1000	00	20	607
50	1000	00	21	533
50	1000	00	22	537
50	1000	00	23	555
50	1000	00	24	544
50	1000	00	25	655
50	1000	00	26	565
50	1000	00	27	581
50	1000	00	28	611
50	1000	00	29	543
50	1000	00	30	613
50	1000	10	31	597
50	1000	00	0	559
50	1000	00	1	596
50	1000	00	2	546
50	1000	00	3	610
50	1000	00	4	591
50	1000	00	5	602
50	1000	00	6	568
50	1000	00	7	624
50	1000	00	8	535
50	1000	00	9	606
50	1000	00	10	531
50	1000	00	11	564
50	1000	00	12	522
50	1000	00	13	627
50	1000	00	14	612
50	1000	00	15	542
50	1000	00	16	585
50	1000	00	17	634
50	1000	00	18	557
50	1000	00	19	577
50	1000	00	20	609
50	1000	00	21	533
50	1000	00	22	538
50	1000	00	23	555
50	1000	00	24	546
50	1000	00	25	656
50	1000	00	26	568
50	1000	00	27	582
50	1000	00	28	613
50	1000	00	29	542
50	1000	00	30	612
50	1000	10	31	601
50	1000	00	0	558
50	1000	00	1	594
50	1000	00	2	544
50	1000	00	3	610
50	1000	00	4	592
50	1000	00	5	605
50	1000	00	6	566
50	1000	00	7	493
50	1000	00	8	535
50	1000	00	9	606
50	1000	00	10	531
50	1000	00	11	565
50	1000	00	12	522
50	1000	00	13	626
50	1000	00	14	610
50	1000	00	15	543
50	1000	00	16	581
50	1000	00	17	629
50	1000	00	18	553
50	1000	00	19	569
50	1000	00	20	607
50	1000	00	21	530
50	1000	00	22	537
50	1000	00	23	551
50	1000	00	24	546
50	1000	00	25	652
50	1000	00	26	568
50	1000	00	27	581
50	1000	00	28	613
50	1000	00	29	540
50	1000	00	30	612
50	1000	10	31	600
50	1000	00	0	564
50	1000	00	1	597
50	1000	00	2	542
50	1000	00	3	610
50	1000	00	4	591
50	1000	00	5	607
50	1000	00	6	570
50	1000	00	7	539
50	1000	00	8	533
50	1000	00	9	608
50	1000	00	10	533
50	1000	00	11	565
50	1000	00	12	521
50	1000	00	13	628
50	1000	00	14	610
50	1000	00	15	539
50	1000	00	16	580
50	1000	00	17	625
50	1000	00	18	553
50	1000	00	19	573
50	1000	00	20	612
50	1000	00	21	534
50	1000	00	22	539
50	1000	00	23	552
50	1000	00	24	548
50	1000	00	25	656
50	1000	00	26	567
50	1000	00	27	584
50	1000	00	28	614
50	1000	00	29	541
50	1000	00	30	612
50	1000	10	31	596
50	1000	00	0	555
50	1000	00	1	593
50	1000	00	2	542
50	1000	00	3	608
50	1000	00	4	589
50	1000	00	5	603
50	1000	00	6	567
50	1000	00	7	592
50	1000	00	8	533
50	1000	00	9	610
50	1000	00	10	533
50	1000	00	11	566
50	1000	00	12	522
50	1000	00	13	629
50	1000	00	14	607
50	1000	00	15	545
50	1000	00	16	574
50	1000	00	17	624
50	1000	00	18	549
50	1000	00	19	573
50	1000	00	20	606
50	1000	00	21	526
50	1000	00	22	535
50	1000	00	23	552
50	1000	00	24	548
50	1000	00	25	652
50	1000	00	26	565
50	1000	00	27	582
50	1000	00	28	611
50	1000	00	29	541
50	1000	00	30	610
50	1000	10	31	595
50	1000	00	0	561
50	1000	00	1	597
50	1000	00	2	544
50	1000	00	3	610
50	1000	00	4	589
50	1000	00	5	603
50	1000	00	6	569
50	1000	00	7	518
50	1000	00	8	534
50	1000	00	9	609
50	1000	00	10	535
50	1000	00	11	567
50	1000	00	12	525
50	1000	00	13	630
50	1000	00	14	613
50	1000	00	15	544
50	1000	00	16	580
50	1000	00	17	627
50	1000	00	18	552
50	1000	00	19	573
50	1000	00	20	608
50	1000	00	21	532
50	1000	00	22	535
50	1000	00	23	552
50	1000	00	24	548
50	1000	00	25	655
50	1000	00	26	565
50	1000	00	27	583
50	1000	00	28	614
50	1000	00	29	544
50	1000	00	30	612
50	1000	10	31	594
50	1000	00	0	562
50	1000	00	1	596
50	1000	00	2	544
50	1000	00	3	613
50	1000	00	4	593
50	1000	00	5	605
50	1000	00	6	571
50	1000	00	7	482
50	1000	00	8	536
50	1000	00	9	608
50	1000	00	10	536
50	1000	00	11	566
50	1000	00	12	525
50	1000	00	13	630
50	1000	00	14	612
50	1000	00	15	544
50	1000	00	16	582
50	1000	00	17	629
50	1000	00	18	558
50	1000	00	19	572
50	1000	00	20	612
50	1000	00	21	533
50	1000	00	22	537
50	1000	00	23	554
50	1000	00	24	549
50	1000	00	25	656
50	1000	00	26	566
50	1000	00	27	583
50	1000	00	28	618
50	1000	00	29	543
50	1000	00	30	614
50	1000	10	31	598
50	1000	00	0	562
50	1000	00	1	596
50	1000	00	2	541
50	1000	00	3	613
50	1000	00	4	592
50	1000	00	5	602
50	1000	00	6	570
50	1000	00	7	498
50	1000	00	8	537
50	1000	00	9	610
50	1000	00	10	536
50	1000	00	11	567
50	1000	00	12	526
50	1000	00	13	629
50	1000	00	14	613
50	1000	00	15	545
50	1000	00	16	582
50	1000	00	17	629
50	1000	00	18	551
50	1000	00	19	573
50	1000	00	20	610
50	1000	00	21	531
50	1000	00	22	537
50	1000	00	23	555
50	1000	00	24	547
50	1000	00	25	653
50	1000	00	26	567
50	1000	00	27	583
50	1000	00	28	612
50	1000	00	29	539
50	1000	00	30	612
50	1000	10	31	598
50	1000	00	0	560
50	1000	00	1	595
50	1000	00	2	545
50	1000	00	3	610
50	1000	00	4	590
50	1000	00	5	606
50	1000	00	6	568
50	1000	00	7	638
50	1000	00	8	530
50	1000	00	9	605
50	1000	00	10	530
50	1000	00	11	562
50	1000	00	12	523
50	1000	00	13	626
50	1000	00	14	608
50	1000	00	15	542
50	1000	00	16	580
50	1000	00	17	626
50	1000	00	18	554
50	1000	00	19	571
50	1000	00	20	610
50	1000	00	21	530
50	1000	00	22	537
50	1000	00	23	551
50	1000	00	24	545
50	1000	00	25	654
50	1000	00	26	564
50	1000	00	27	583
50	1000	00	28	614
50	1000	00	29	541
50	1000	00	30	612
50	1000	10	31	599
50	1000	00	0	561
50	1000	00	1	592
50	1000	00	2	544
50	1000	00	3	611
50	1000	00	4	589
50	1000	00	5	602
50	1000	00	6	570
50	1000	00	7	557
50	1000	00	8	533
50	1000	00	9	609
50	1000	00	10	534
50	1000	00	11	567
50	1000	00	12	522
50	1000	00	13	630
50	1000	00	14	611
50	1000	00	15	545
50	1000	00	16	582
50	1000	00	17	628
50	1000	00	18	553
50	1000	00	19	574
50	1000	00	20	610
50	1000	00	21	529
50	1000	00	22	535
50	1000	00	23	550
50	1000	00	24	545
50	1000	00	25	655
50	1000	00	26	564
50	1000	00	27	584
50	1000	00	28	613
50	1000	00	29	541
50	1000	00	30	611
50	1000	10	31	600
50	1000	00	0	561
50	1000	00	1	596
50	1000	00	2	545
50	1000	00	3	611
50	1000	00	4	592
50	1000	00	5	603
50	1000	00	6	570
50	1000	00	7	499
50	1000	00	8	536
50	1000	00	9	609
50	1000	00	10	537
50	1000	00	11	567
50	1000	00	12	526
50	1000	00	13	629
50	1000	00	14	612
50	1000	00	15	546
50	1000	00	16	581
50	1000	00	17	630
50	1000	00	18	549
50	1000	00	19	574
50	1000	00	20	607
50	1000	00	21	531
50	1000	00	22	536
50	1000	00	23	551
50	1000	00	24	545
50	1000	00	25	657
50	1000	00	26	565
50	1000	00	27	587
50	1000	00	28	614
50	1000	00	29	541
50	1000	00	30	614
50	1000	10	31	600
50	1000	00	0	560
50	1000	00	1	595
50	1000	00	2	544
50	1000	00	3	609
50	1000	00	4	589
50	1000	00	5	605
50	1000	00	6	569
50	1000	00	7	552
50	1000	00	8	530
50	1000	00	9	605
50	1000	00	10	530
50	1000	00	11	559
50	1000	00	12	516
50	1000	00	13	622
50	1000	00	14	605
50	1000	00	15	535
50	1000	00	16	574
50	1000	00	17	626
50	1000	00	18	549
50	1000	00	19	569
50	1000	00	20	605
50	1000	00	21	526
50	1000	00	22	537
50	1000	00	23	547
50	1000	00	24	546
50	1000	00	25	654
50	1000	00	26	566
50	1000	00	27	581
50	1000	00	28	615
50	1000	00	29	545
50	1000	00	30	612
50	1000	10	31	594
50	1000	00	0	560
50	1000	00	1	596
50	1000	00	2	542
50	1000	00	3	610
50	1000	00	4	592
50	1000	00	5	602
50	1000	00	6	570
50	1000	00	7	518
50	1000	00	8	535
50	1000	00	9	608
50	1000	00	10	534
50	1000	00	11	565
50	1000	00	12	522
50	1000	00	13	627
50	1000	00	14	609
50	1000	00	15	544
50	1000	00	16	581
50	1000	00	17	629
50	1000	00	18	554
50	1000	00	19	570
50	1000	00	20	609
50	1000	00	21	532
50	1000	00	22	537
50	1000	00	23	551
50	1000	00	24	547
50	1000	00	25	654
50	1000	00	26	569
50	1000	00	27	585
50	1000	00	28	616
50	1000	00	29	542
50	1000	00	30	613
50	1000	10	31	596
50	1000	00	0	560
50	1000	00	1	594
50	1000	00	2	542
50	1000	00	3	613
50	1000	00	4	592
50	1000	00	5	600
50	1000	00	6	569
50	1000	00	7	577
50	1000	00	8	532
50	1000	00	9	607
50	1000	00	10	535
50	1000	00	11	566
50	1000	00	12	523
50	1000	00	13	628
50	1000	00	14	610
50	1000	00	15	543
50	1000	00	16	575
50	1000	00	17	629
50	1000	00	18	551
50	1000	00	19	572
50	1000	00	20	607
50	1000	00	21	530
50	1000	00	22	535
50	1000	00	23	552
50	1000	00	24	545
50	1000	00	25	652
50	1000	00	26	565
50	1000	00	27	581
50	1000	00	28	613
50	1000	00	29	544
50	1000	00	30	611
50	1000	10	31	596
50	1000	00	0	560
50	1000	00	1	597
50	1000	00	2	545
50	1000	00	3	611
50	1000	00	4	595
50	1000	00	5	603
50	1000	00	6	572
50	1000	00	7	366
50	1000	00	8	538
50	1000	00	9	608
50	1000	00	10	535
50	1000	00	11	566
50	1000	00	12	525
50	1000	00	13	629
50	1000	00	14	612
50	1000	00	15	545
50	1000	00	16	578
50	1000	00	17	633
50	1000	00	18	557
50	1000	00	19	572
50	1000	00	20	609
50	1000	00	21	533
50	1000	00	22	538
50	1000	00	23	554
50	1000	00	24	549
50	1000	00	25	656
50	1000	00	26	567
50	1000	00	27	585
50	1000	00	28	618
50	1000	00	29	544
50	1000	00	30	614
50	1000	10	31	600
50	1000	00	0	561
50	1000	00	1	595
50	1000	00	2	546
50	1000	00	3	613
50	1000	00	4	594
50	1000	00	5	604
50	1000	00	6	575
50	1000	00	7	488
50	1000	00	8	534
50	1000	00	9	607
50	1000	00	10	534
50	1000	00	11	564
50	1000	00	12	523
50	1000	00	13	626
50	1000	00	14	609
50	1000	00	15	540
50	1000	00	16	580
50	1000	00	17	633
50	1000	00	18	552
50	1000	00	19	573
50	1000	00	20	608
50	1000	00	21	529
50	1000	00	22	539
50	1000	00	23	552
50	1000	00	24	546
50	1000	00	25	656
50	1000	00	26	566
50	1000	00	27	585
50	1000	00	28	615
50	1000	00	29	543
50	1000	00	30	612
50	1000	10	31	599
50	1000	00	0	558
50	1000	00	1	596
50	1000	00	2	545
50	1000	00	3	607
50	1000	00	4	593
50	1000	00	5	605
50	1000	00	6	569
50	1000	00	7	434
50	1000	00	8	534
50	1000	00	9	608
50	1000	00	10	534
50	1000	00	11	565
50	1000	00	12	525
50	1000	00	13	630
50	1000	00	14	612
50	1000	00	15	545
50	1000	00	16	579
50	1000	00	17	629
50	1000	00	18	554
50	1000	00	19	572
50	1000	00	20	608
50	1000	00	21	531
50	1000	00	22	536
50	1000	00	23	548
50	1000	00	24	546
50	1000	00	25	653
50	1000	00	26	566
50	1000	00	27	582
50	1000	00	28	613
50	1000	00	29	544
50	1000	00	30	613
50	1000	10	31	600
50	1000	00	0	560
50	1000	00	1	594
50	1000	00	2	542
50	1000	00	3	610
50	1000	00	4	592
50	1000	00	5	606
50	1000	00	6	570
50	1000	00	7	579
50	1000	00	8	531
50	1000	00	9	604
50	1000	00	10	530
50	1000	00	11	562
50	1000	00	12	520
50	1000	00	13	623
50	1000	00	14	606
50	1000	00	15	534
50	1000	00	16	578
50	1000	00	17	626
50	1000	00	18	554
50	1000	00	19	573
50	1000	00	20	609
50	1000	00	21	530
50	1000	00	22	533
50	1000	00	23	554
50	1000	00	24	548
50	1000	00	25	658
50	1000	00	26	565
50	1000	00	27	581
50	1000	00	28	613
50	1000	00	29	540
50	1000	00	30	613
50	1000	10	31	595
50	1000	00	0	560
50	1000	00	1	597
50	1000	00	2	542
50	1000	00	3	611
50	1000	00	4	592
50	1000	00	5	602
50	1000	00	6	568
50	1000	00	7	455
50	1000	00	8	536
50	1000	00	9	610
50	1000	00	10	536
50	1000	00	11	566
50	1000	00	12	525
50	1000	00	13	627
50	1000	00	14	613
50	1000	00	15	548
50	1000	00	16	581
50	1000	00	17	626
50	1000	00	18	556
50	1000	00	19	570
50	1000	00	20	606
50	1000	00	21	533
50	1000	00	22	537
50	1000	00	23	553
50	1000	00	24	549
50	1000	00	25	657
50	1000	00	26	569
50	1000	00	27	581
50	1000	00	28	616
50	1000	00	29	541
50	1000	00	30	612
50	1000	10	31	598
50	1000	00	0	561
50	1000	00	1	598
50	1000	00	2	546
50	1000	00	3	609
50	1000	00	4	592
50	1000	00	5	605
50	1000	00	6	573
50	1000	00	7	456
50	1000	00	8	533
50	1000	00	9	605
50	1000	00	10	532
50	1000	00	11	566
50	1000	00	12	521
50	1000	00	13	625
50	1000	00	14	608
50	1000	00	15	539
50	1000	00	16	580
50	1000	00	17	629
50	1000	00	18	554
50	1000	00	19	573
50	1000	00	20	609
50	1000	00	21	531
50	1000	00	22	536
50	1000	00	23	557
50	1000	00	24	545
50	1000	00	25	653
50	1000	00	26	564
50	1000	00	27	585
50	1000	00	28	613
50	1000	00	29	541
50	1000	00	30	615
50	1000	10	31	598
50	1000	00	0	559
50	1000	00	1	596
50	1000	00	2	546
50	1000	00	3	611
50	1000	00	4	592
50	1000	00	5	605
50	1000	00	6	570
50	1000	00	7	456
50	1000	00	8	534
50	1000	00	9	609
50	1000	00	10	533
50	1000	00	11	563
50	1000	00	12	522
50	1000	00	13	625
50	1000	00	14	606
50	1000	00	15	539
50	1000	00	16	578
50	1000	00	17	627
50	1000	00	18	551
50	1000	00	19	574
50	1000	00	20	606
50	1000	00	21	530
50	1000	00	22	536
50	1000	00	23	551
50	1000	00	24	547
50	1000	00	25	653
50	1000	00	26	566
50	1000	00	27	582
50	1000	00	28	613
50	1000	00	29	542
50	1000	00	30	610
50	1000	10	31	598
50	1000	00	0	558
50	1000	00	1	594
50	1000	00	2	545
50	1000	00	3	610
50	1000	00	4	593
50	1000	00	5	601
50	1000	00	6	570
50	1000	00	7	486
50	1000	00	8	534
50	1000	00	9	610
50	1000	00	10	534
50	1000	00	11	565
50	1000	00	12	522
50	1000	00	13	628
50	1000	00	14	613
50	1000	00	15	541
50	1000	00	16	581
50	1000	00	17	627
50	1000	00	18	554
50	1000	00	19	574
50	1000	00	20	606
50	1000	00	21	531
50	1000	00	22	537
50	1000	00	23	554
50	1000	00	24	545
50	1000	00	25	654
50	1000	00	26	567
50	1000	00	27	581
50	1000	00	28	613
50	1000	00	29	543
50	1000	00	30	614
50	1000	10	31	600
50	1000	00	0	562
50	1000	00	1	594
50	1000	00	2	544
50	1000	00	3	612
50	1000	00	4	591
50	1000	00	5	603
50	1000	00	6	572
50	1000	00	7	505
50	1000	00	8	534
50	1000	00	9	610
50	1000	00	10	530
50	1000	00	11	565
50	1000	00	12	522
50	1000	00	13	628
50	1000	00	14	612
50	1000	00	15	544
50	1000	00	16	584
50	1000	00	17	626
50	1000	00	18	554
50	1000	00	19	573
50	1000	00	20	606
50	1000	00	21	529
50	1000	00	22	535
50	1000	00	23	549
50	1000	00	24	548
50	1000	00	25	657
50	1000	00	26	564
50	1000	00	27	577
50	1000	00	28	612
50	1000	00	29	542
50	1000	00	30	612
50	1000	10	31	600
50	1000	00	0	558
50	1000	00	1	595
50	1000	00	2	544
50	1000	00	3	611
50	1000	00	4	591
50	1000	00	5	605
50	1000	00	6	568
50	1000	00	7	482
50	1000	00	8	534
50	1000	00	9	605
50	1000	00	10	533
50	1000	00	11	564
50	1000	00	12	522
50	1000	00	13	626
50	1000	00	14	609
50	1000	00	15	541
50	1000	00	16	576
50	1000	00	17	629
50	1000	00	18	554
50	1000	00	19	573
50	1000	00	20	606
50	1000	00	21	531
50	1000	00	22	535
50	1000	00	23	552
50	1000	00	24	549
50	1000	00	25	655
50	1000	00	26	563
50	1000	00	27	582
50	1000	00	28	616
50	1000	00	29	541
50	1000	00	30	611
50	1000	10	31	598
50	1000	00	0	558
50	1000	00	1	598
50	1000	00	2	543
50	1000	00	3	610
50	1000	00	4	592
50	1000	00	5	604
50	1000	00	6	569
50	1000	00	7	477
50	1000	00	8	535
50	1000	00	9	606
50	1000	00	10	534
50	1000	00	11	565
50	1000	00	12	520
50	1000	00	13	626
50	1000	00	14	608
50	1000	00	15	539
50	1000	00	16	578
50	1000	00	17	625
50	1000	00	18	553
50	1000	00	19	570
50	1000	00	20	607
50	1000	00	21	528
50	1000	00	22	533
50	1000	00	23	552
50	1000	00	24	545
50	1000	00	25	653
50	1000	00	26	565
50	1000	00	27	581
50	1000	00	28	615
50	1000	00	29	539
50	1000	00	30	613
50	1000	10	31	596
50	1000	00	0	563
50	1000	00	1	594
50	1000	00	2	545
50	1000	00	3	608
50	1000	00	4	593
50	1000	00	5	604
50	1000	00	6	569
50	1000	00	7	589
50	1000	00	8	534
50	1000	00	9	609
50	1000	00	10	534
50	1000	00	11	561
50	1000	00	12	522
50	1000	00	13	628
50	1000	00	14	608
50	1000	00	15	542
50	1000	00	16	577
50	1000	00	17	629
50	1000	00	18	552
50	1000	00	19	573
50	1000	00	20	610
50	1000	00	21	530
50	1000	00	22	538
50	1000	00	23	554
50	1000	00	24	547
50	1000	00	25	657
50	1000	00	26	564
50	1000	00	27	582
50	1000	00	28	616
50	1000	00	29	541
50	1000	00	30	616
50	1000	10	31	592
50	1000	00	0	560
50	1000	00	1	594
50	1000	00	2	542
50	1000	00	3	609
50	1000	00	4	590
50	1000	00	5	602
50	1000	00	6	568
50	1000	00	7	528
50	1000	00	8	533
50	1000	00	9	606
50	1000	00	10	531
50	1000	00	11	564
50	1000	00	12	520
50	1000	00	13	626
50	1000	00	14	606
50	1000	00	15	539
50	1000	00	16	578
50	1000	00	17	626
50	1000	00	18	550
50	1000	00	19	570
50	1000	00	20	605
50	1000	00	21	526
50	1000	00	22	533
50	1000	00	23	550
50	1000	00	24	546
50	1000	00	25	651
50	1000	00	26	565
50	1000	00	27	580
50	1000	00	28	613
50	1000	00	29	539
50	1000	00	30	612
50	1000	10	31	593
50	1000	00	0	561
50	1000	00	1	594
50	1000	00	2	542
50	1000	00	3	613
50	1000	00	4	592
50	1000	00	5	603
50	1000	00	6	571
50	1000	00	7	521
50	1000	00	8	533
50	1000	00	9	606
50	1000	00	10	532
50	1000	00	11	562
50	1000	00	12	523
50	1000	00	13	625
50	1000	00	14	606
50	1000	00	15	541
50	1000	00	16	585
50	1000	00	17	632
50	1000	00	18	554
50	1000	00	19	572
50	1000	00	20	609
50	1000	00	21	531
50	1000	00	22	536
50	1000	00	23	553
50	1000	00	24	550
50	1000	00	25	653
50	1000	00	26	565
50	1000	00	27	581
50	1000	00	28	616
50	1000	00	29	541
50	1000	00	30	618
50	1000	10	31	598
50	1000	00	0	559
50	1000	00	1	594
50	1000	00	2	541
50	1000	00	3	608
50	1000	00	4	589
50	1000	00	5	602
50	1000	00	6	568
50	1000	00	7	627
50	1000	00	8	531
50	1000	00	9	605
50	1000	00	10	531
50	1000	00	11	562
50	1000	00	12	521
50	1000	00	13	623
50	1000	00	14	606
50	1000	00	15	536
50	1000	00	16	580
50	1000	00	17	627
50	1000	00	18	553
50	1000	00	19	573
50	1000	00	20	609
50	1000	00	21	529
50	1000	00	22	533
50	1000	00	23	549
50	1000	00	24	549
50	1000	00	25	658
50	1000	00	26	565
50	1000	00	27	581
50	1000	00	28	612
50	1000	00	29	542
50	1000	00	30	611
50	1000	10	31	599
50	1000	00	0	561
50	1000	00	1	596
50	1000	00	2	541
50	1000	00	3	610
50	1000	00	4	589
50	1000	00	5	603
50	1000	00	6	569
50	1000	00	7	586
50	1000	00	8	533
50	1000	00	9	609
50	1000	00	10	532
50	1000	00	11	564
50	1000	00	12	522
50	1000	00	13	629
50	1000	00	14	609
50	1000	00	15	542
50	1000	00	16	582
50	1000	00	17	628
50	1000	00	18	554
50	1000	00	19	573
50	1000	00	20	605
50	1000	00	21	530
50	1000	00	22	538
50	1000	00	23	552
50	1000	00	24	545
50	1000	00	25	654
50	1000	00	26	569
50	1000	00	27	578
50	1000	00	28	613
50	1000	00	29	538
50	1000	00	30	613
50	1000	10	31	598
50	1000	00	0	560
50	1000	00	1	594
50	1000	00	2	542
50	1000	00	3	610
50	1000	00	4	590
50	1000	00	5	602
50	1000	00	6	571
50	1000	00	7	464
50	1000	00	8	537
50	1000	00	9	608
50	1000	00	10	537
50	1000	00	11	567
50	1000	00	12	525
50	1000	00	13	632
50	1000	00	14	612
50	1000	00	15	545
50	1000	00	16	582
50	1000	00	17	628
50	1000	00	18	552
50	1000	00	19	576
50	1000	00	20	606
50	1000	00	21	533
50	1000	00	22	535
50	1000	00	23	552
50	1000	00	24	546
50	1000	00	25	655
50	1000	00	26	567
50	1000	00	27	581
50	1000	00	28	613
50	1000	00	29	542
50	1000	00	30	613
50	1000	10	31	600
50	1000	00	0	560
50	1000	00	1	594
50	1000	00	2	545
50	1000	00	3	611
50	1000	00	4	590
50	1000	00	5	603
50	1000	00	6	568
50	1000	00	7	505
50	1000	00	8	534
50	1000	00	9	606
50	1000	00	10	530
50	1000	00	11	565
50	1000	00	12	520
